,all_caps_sent,all_caps_word_cnt,diversity_score,frac_non_stop_words,frac_unusual,is_all_lower,is_capitalized,num_chars,vocab_size,word_count,word_to_char_frac
737,False,0,1.0,0.5,0.14285714285714285,False,True,55,14,14,3.9285714285714284
738,False,0,1.05,0.5238095238095238,0.23809523809523808,False,True,96,19,21,4.571428571428571
739,False,0,1.0,0.4,0.1,False,True,34,10,10,3.4
740,False,2,1.1111111111111112,0.4,0.0,False,True,32,9,10,3.2
741,False,0,1.2,0.6,0.1,False,True,120,24,30,4.0
742,False,1,1.0,0.6666666666666666,0.0,False,True,51,12,12,4.25
743,False,0,1.3,0.5,0.07692307692307693,False,True,206,40,52,3.9615384615384617
744,False,0,1.0454545454545454,0.5217391304347826,0.08695652173913043,False,True,93,22,23,4.043478260869565
745,False,1,1.0,0.6363636363636364,0.2727272727272727,False,True,42,11,11,3.8181818181818183
746,False,2,1.1666666666666667,0.6071428571428571,0.10714285714285714,False,True,107,24,28,3.8214285714285716
747,False,0,1.0,0.75,0.2,False,True,84,20,20,4.2
748,False,1,1.0476190476190477,0.6363636363636364,0.09090909090909091,False,True,76,21,22,3.4545454545454546
749,False,2,1.1538461538461537,0.5333333333333333,0.13333333333333333,False,True,56,13,15,3.7333333333333334
750,False,0,1.0,0.5555555555555556,0.1111111111111111,False,True,40,8,9,4.444444444444445
751,False,1,1.0,0.5,0.0,False,True,31,8,8,3.875
752,False,1,1.0,0.5,0.125,False,True,31,8,8,3.875
753,False,1,1.0,0.6,0.0,False,True,48,10,10,4.8
754,False,0,1.0606060606060606,0.4857142857142857,0.05714285714285714,False,True,133,33,35,3.8
755,False,0,1.0,0.6,0.0,False,True,32,10,10,3.2
756,False,0,1.0,0.6111111111111112,0.2222222222222222,False,True,84,18,18,4.666666666666667
757,False,0,1.1538461538461537,0.5333333333333333,0.06666666666666667,False,True,49,13,15,3.2666666666666666
758,False,1,1.0,0.75,0.0,False,True,15,4,4,3.75
759,False,0,1.0,0.5,0.0,False,True,35,8,8,4.375
760,False,1,1.1111111111111112,0.7,0.1,False,True,192,36,40,4.8
761,False,0,1.0,0.6470588235294118,0.17647058823529413,False,True,67,17,17,3.9411764705882355
762,False,0,1.0,0.45454545454545453,0.0,False,True,48,10,11,4.363636363636363
763,False,1,1.0476190476190477,0.5,0.09090909090909091,False,True,84,21,22,3.8181818181818183
764,False,0,1.0,0.6666666666666666,0.0,False,True,25,6,6,4.166666666666667
765,False,1,1.0454545454545454,0.6086956521739131,0.08695652173913043,False,True,107,22,23,4.6521739130434785
766,False,0,1.0,0.4,0.0,False,True,15,5,5,3.0
767,False,1,1.0476190476190477,0.4090909090909091,0.045454545454545456,False,True,71,21,22,3.227272727272727
768,False,1,1.105263157894737,0.47619047619047616,0.09523809523809523,False,False,80,19,21,3.8095238095238093
769,False,0,1.0833333333333333,0.6923076923076923,0.0,False,True,41,12,13,3.1538461538461537
770,False,0,1.1176470588235294,0.6842105263157895,0.05263157894736842,False,True,61,17,19,3.210526315789474
771,False,0,1.15625,0.5675675675675675,0.10810810810810811,False,True,168,32,37,4.54054054054054
772,False,0,1.263157894736842,0.5,0.041666666666666664,False,True,93,19,24,3.875
773,False,0,1.2380952380952381,0.46153846153846156,0.07692307692307693,False,True,108,20,26,4.153846153846154
774,False,1,1.0625,0.6470588235294118,0.11764705882352941,False,True,58,16,17,3.411764705882353
775,False,0,1.0,0.42857142857142855,0.0,False,True,23,7,7,3.2857142857142856
776,False,0,1.0,0.5,0.0,False,True,19,6,6,3.1666666666666665
777,False,0,1.0,0.4444444444444444,0.1111111111111111,False,True,32,9,9,3.5555555555555554
778,False,0,1.0,0.46153846153846156,0.0,False,True,39,13,13,3.0
779,False,0,1.0,0.5,0.0,False,True,32,8,8,4.0
780,False,0,1.0,0.4,0.1,False,True,77,19,20,3.85
781,False,0,1.0,0.5454545454545454,0.0,False,True,42,11,11,3.8181818181818183
782,False,3,1.2,0.4583333333333333,0.08333333333333333,False,True,63,20,24,2.625
783,False,1,1.2972972972972974,0.4375,0.08333333333333333,False,True,191,37,48,3.9791666666666665
784,False,0,1.0,0.4,0.0,False,True,20,5,5,4.0
785,False,1,1.125,0.5555555555555556,0.1111111111111111,False,True,26,8,9,2.888888888888889
786,False,1,1.1333333333333333,0.5294117647058824,0.11764705882352941,False,True,64,15,17,3.764705882352941
787,False,0,1.0,0.5555555555555556,0.0,False,True,30,9,9,3.3333333333333335
788,False,0,2.0,1.0,0.0,False,False,4,1,2,2.0
789,False,0,1.0,0.5,0.0,False,True,26,6,6,4.333333333333333
790,False,0,1.263157894736842,0.5833333333333334,0.0,False,True,90,18,24,3.75
791,False,0,1.1379310344827587,0.5454545454545454,0.12121212121212122,False,True,141,29,33,4.2727272727272725
792,False,1,1.0,0.631578947368421,0.15789473684210525,False,True,76,18,19,4.0
793,False,1,1.0,0.6875,0.125,False,True,73,16,16,4.5625
794,False,0,1.0,0.625,0.0,False,True,28,8,8,3.5
795,False,0,1.0,0.375,0.0,False,True,56,16,16,3.5
796,False,0,1.0,0.6666666666666666,0.16666666666666666,False,True,23,6,6,3.8333333333333335
797,False,0,1.0555555555555556,0.631578947368421,0.15789473684210525,False,True,115,18,19,6.052631578947368
798,False,2,1.1,0.45454545454545453,0.13636363636363635,False,True,79,19,22,3.590909090909091
799,False,1,1.2142857142857142,0.6176470588235294,0.08823529411764706,False,True,125,28,34,3.676470588235294
800,False,0,1.0,0.7272727272727273,0.09090909090909091,False,True,52,11,11,4.7272727272727275
801,False,1,1.0,0.5,0.25,False,True,15,4,4,3.75
802,False,1,1.0833333333333333,0.6153846153846154,0.0,False,True,47,11,13,3.6153846153846154
803,False,0,1.1702127659574468,0.4909090909090909,0.09090909090909091,False,True,215,46,55,3.909090909090909
804,False,1,1.1372549019607843,0.5344827586206896,0.10344827586206896,False,True,233,50,58,4.017241379310345
805,False,0,1.0,0.4166666666666667,0.0,False,True,42,11,12,3.5
806,False,0,1.0,0.5714285714285714,0.0,False,True,23,6,7,3.2857142857142856
807,False,0,1.0,0.5384615384615384,0.07692307692307693,False,True,53,12,13,4.076923076923077
808,False,0,1.28125,0.6341463414634146,0.12195121951219512,False,True,162,31,41,3.951219512195122
809,False,0,1.0,0.6363636363636364,0.0,False,True,48,11,11,4.363636363636363
810,False,0,1.1333333333333333,0.47058823529411764,0.0,False,True,65,15,17,3.823529411764706
811,False,0,1.0,0.75,0.375,False,True,39,8,8,4.875
812,False,0,1.0666666666666667,0.59375,0.09375,False,True,154,30,32,4.8125
813,False,0,1.0434782608695652,0.625,0.16666666666666666,False,True,105,22,24,4.375
814,False,0,1.088235294117647,0.5405405405405406,0.10810810810810811,False,True,152,33,37,4.108108108108108
815,False,0,1.0,0.6666666666666666,0.1111111111111111,False,True,47,9,9,5.222222222222222
816,False,0,1.0,0.5,0.08333333333333333,False,True,53,12,12,4.416666666666667
817,False,0,1.0714285714285714,0.4666666666666667,0.06666666666666667,False,True,58,14,15,3.8666666666666667
818,False,0,1.0666666666666667,0.5625,0.0,False,True,47,15,16,2.9375
819,False,0,1.1388888888888888,0.5853658536585366,0.12195121951219512,False,True,204,35,41,4.975609756097561
820,False,0,1.0869565217391304,0.72,0.08,False,True,125,23,25,5.0
821,False,1,1.0,0.6666666666666666,0.16666666666666666,False,True,20,6,6,3.3333333333333335
822,False,1,1.0714285714285714,0.4666666666666667,0.06666666666666667,False,True,44,14,15,2.933333333333333
823,False,1,1.1,0.5454545454545454,0.0,False,True,39,10,11,3.5454545454545454
824,False,0,1.0555555555555556,0.631578947368421,0.10526315789473684,False,True,137,36,38,3.6052631578947367
825,False,0,1.064516129032258,0.5757575757575758,0.06060606060606061,False,True,145,31,33,4.393939393939394
826,False,0,1.1,0.5454545454545454,0.06818181818181818,False,True,204,39,44,4.636363636363637
827,False,0,1.0526315789473684,0.65,0.0,False,True,74,19,20,3.7
828,False,0,1.2592592592592593,0.6176470588235294,0.17647058823529413,False,True,136,27,34,4.0
829,False,3,1.0,0.7142857142857143,0.14285714285714285,False,True,21,7,7,3.0
830,False,0,1.103448275862069,0.5,0.09375,False,True,113,29,32,3.53125
831,False,0,1.0,0.42857142857142855,0.14285714285714285,False,True,21,7,7,3.0
832,False,0,1.1935483870967742,0.5675675675675675,0.10810810810810811,False,True,142,30,37,3.8378378378378377
833,False,0,1.2307692307692308,0.65625,0.125,False,True,134,26,32,4.1875
834,False,0,1.0,0.46153846153846156,0.15384615384615385,False,True,59,13,13,4.538461538461538
835,False,0,1.0,0.5,0.0,False,True,13,6,6,2.1666666666666665
836,False,0,1.1428571428571428,0.53125,0.09375,False,True,124,28,32,3.875
837,False,0,1.0,0.625,0.0,False,False,20,8,8,2.5
838,False,1,1.0625,0.6470588235294118,0.11764705882352941,False,True,59,16,17,3.4705882352941178
839,False,0,1.125,0.5,0.027777777777777776,False,True,135,32,36,3.75
840,False,0,1.0,0.5,0.08333333333333333,False,True,39,12,12,3.25
841,False,1,1.0,0.46153846153846156,0.0,False,True,35,13,13,2.6923076923076925
842,False,0,1.0769230769230769,0.5714285714285714,0.0,False,True,57,13,14,4.071428571428571
843,False,0,1.25,0.725,0.15,False,True,170,32,40,4.25
844,False,1,1.1111111111111112,0.7,0.0,False,False,82,18,20,4.1
845,False,1,1.0,0.5294117647058824,0.058823529411764705,False,True,49,17,17,2.8823529411764706
846,False,0,1.0,0.8888888888888888,0.4444444444444444,False,True,46,9,9,5.111111111111111
847,False,6,1.3333333333333333,0.65625,0.03125,False,False,120,24,32,3.75
848,False,0,1.0,0.5714285714285714,0.14285714285714285,False,True,23,7,7,3.2857142857142856
849,False,1,1.0,0.7272727272727273,0.09090909090909091,False,True,27,11,11,2.4545454545454546
850,False,0,1.0,0.6153846153846154,0.07692307692307693,False,True,57,13,13,4.384615384615385
851,False,0,1.0,0.6,0.0,False,True,23,5,5,4.6
852,False,0,1.0,0.6666666666666666,0.0,False,True,25,6,6,4.166666666666667
853,False,0,1.0,1.0,0.3333333333333333,False,True,17,3,3,5.666666666666667
854,False,0,1.2,0.6333333333333333,0.06666666666666667,False,True,127,25,30,4.233333333333333
855,False,0,1.21875,0.5128205128205128,0.07692307692307693,False,True,161,32,39,4.128205128205129
856,False,0,1.0769230769230769,0.5714285714285714,0.0,False,True,45,13,14,3.2142857142857144
857,False,0,1.0,0.5454545454545454,0.0,False,True,33,11,11,3.0
858,False,1,1.0,0.5,0.0,False,True,42,14,14,3.0
859,False,1,1.0555555555555556,0.42105263157894735,0.0,False,True,50,17,19,2.6315789473684212
860,False,0,1.103448275862069,0.46875,0.03125,False,True,134,29,32,4.1875
861,False,0,1.1428571428571428,0.5625,0.03125,False,True,152,28,32,4.75
862,False,1,1.0,0.6666666666666666,0.0,False,True,24,6,6,4.0
863,False,1,1.0909090909090908,0.625,0.125,False,True,101,22,24,4.208333333333333
864,False,0,1.0,0.5333333333333333,0.13333333333333333,False,True,64,14,15,4.266666666666667
865,False,0,1.0,0.6363636363636364,0.09090909090909091,False,True,50,11,11,4.545454545454546
866,False,0,1.1538461538461537,0.6,0.1,False,True,157,26,30,5.233333333333333
867,False,0,1.0,1.0,0.0,False,True,10,2,2,5.0
868,False,0,1.0,0.625,0.0,False,True,30,8,8,3.75
869,False,3,1.2564102564102564,0.5510204081632653,0.10204081632653061,False,True,170,38,49,3.4693877551020407
870,False,0,1.0,0.8333333333333334,0.16666666666666666,False,True,18,6,6,3.0
871,False,0,1.0,0.6666666666666666,0.0,False,True,30,6,6,5.0
872,False,0,1.0,0.5333333333333333,0.13333333333333333,False,True,70,14,15,4.666666666666667
873,False,0,1.0,0.75,0.08333333333333333,False,True,61,12,12,5.083333333333333
874,False,0,1.0,0.4444444444444444,0.0,False,True,28,9,9,3.111111111111111
875,False,0,1.0,0.5555555555555556,0.1111111111111111,False,True,25,9,9,2.7777777777777777
876,False,0,1.0,0.5555555555555556,0.1111111111111111,False,True,37,9,9,4.111111111111111
877,False,0,1.0,0.5454545454545454,0.09090909090909091,False,True,44,11,11,4.0
878,False,0,1.0,0.5714285714285714,0.0,False,True,22,7,7,3.142857142857143
879,False,0,1.0,0.8333333333333334,0.3333333333333333,False,True,24,6,6,4.0
880,False,1,1.2142857142857142,0.5588235294117647,0.029411764705882353,False,True,99,27,34,2.911764705882353
881,False,1,1.0,0.6666666666666666,0.1111111111111111,False,True,37,9,9,4.111111111111111
882,False,1,1.8235294117647058,0.7741935483870968,0.12903225806451613,False,True,121,16,31,3.903225806451613
883,False,0,1.0625,0.5882352941176471,0.11764705882352941,False,True,80,16,17,4.705882352941177
884,False,1,1.0,0.5714285714285714,0.047619047619047616,False,True,89,21,21,4.238095238095238
885,False,1,1.0,0.6666666666666666,0.1111111111111111,False,True,44,9,9,4.888888888888889
886,False,0,1.0,0.42857142857142855,0.14285714285714285,False,True,22,7,7,3.142857142857143
887,False,0,1.0952380952380953,0.5652173913043478,0.17391304347826086,False,True,98,21,23,4.260869565217392
888,False,0,1.0,0.5714285714285714,0.14285714285714285,False,True,24,7,7,3.4285714285714284
889,False,1,1.0714285714285714,0.5333333333333333,0.06666666666666667,False,True,45,14,15,3.0
890,False,0,1.08,0.6296296296296297,0.18518518518518517,False,True,142,24,27,5.2592592592592595
891,False,1,1.0,0.4444444444444444,0.0,False,True,30,9,9,3.3333333333333335
892,False,0,1.173913043478261,0.5185185185185185,0.1111111111111111,False,True,100,22,27,3.7037037037037037
893,False,0,1.05,0.6666666666666666,0.09523809523809523,False,True,72,19,21,3.4285714285714284
894,False,1,1.0588235294117647,0.6111111111111112,0.16666666666666666,False,True,82,16,18,4.555555555555555
895,False,0,1.0,0.5882352941176471,0.17647058823529413,False,True,62,17,17,3.6470588235294117
896,False,3,1.2,0.5,0.05555555555555555,False,True,65,15,18,3.611111111111111
897,False,0,1.1176470588235294,0.631578947368421,0.10526315789473684,False,True,80,17,19,4.2105263157894735
898,False,0,1.0769230769230769,0.6428571428571429,0.07142857142857142,False,True,51,13,14,3.642857142857143
899,False,0,1.1333333333333333,0.6764705882352942,0.11764705882352941,False,True,151,30,34,4.4411764705882355
900,False,0,1.0,0.5833333333333334,0.0,False,True,39,12,12,3.25
901,False,0,1.0,0.6,0.1,False,True,40,10,10,4.0
902,False,0,1.0,0.625,0.0,False,True,68,16,16,4.25
903,False,0,1.1111111111111112,0.65,0.0,False,True,64,18,20,3.2
904,False,2,1.1428571428571428,0.4375,0.0,False,True,45,14,16,2.8125
905,False,1,1.0,0.6153846153846154,0.07692307692307693,False,True,48,13,13,3.6923076923076925
906,False,0,1.2142857142857142,0.5882352941176471,0.058823529411764705,False,True,85,13,17,5.0
907,False,0,1.0,0.6666666666666666,0.3333333333333333,False,True,8,3,3,2.6666666666666665
908,False,0,1.0,0.6111111111111112,0.0,False,True,67,18,18,3.7222222222222223
909,False,1,1.1363636363636365,0.48,0.04,False,True,82,22,25,3.28
910,False,1,1.0,0.7272727272727273,0.0,False,True,45,11,11,4.090909090909091
911,False,0,1.0,0.4,0.0,False,True,22,5,5,4.4
912,False,0,1.0454545454545454,0.5652173913043478,0.043478260869565216,False,True,85,22,23,3.6956521739130435
913,False,6,1.0909090909090908,0.4166666666666667,0.041666666666666664,False,True,74,22,24,3.0833333333333335
914,False,2,1.0,0.5333333333333333,0.13333333333333333,False,True,54,15,15,3.6
915,False,1,1.0625,0.5294117647058824,0.11764705882352941,False,True,64,16,17,3.764705882352941
916,False,0,1.0,1.0,0.0,False,True,19,4,4,4.75
917,False,0,1.25,0.6,0.0,False,True,111,24,30,3.7
918,False,1,1.0,0.6363636363636364,0.0,False,True,39,11,11,3.5454545454545454
919,False,0,1.1666666666666667,0.7142857142857143,0.14285714285714285,False,True,68,12,14,4.857142857142857
920,False,0,1.0,0.7142857142857143,0.0,False,True,33,7,7,4.714285714285714
921,False,0,1.105263157894737,0.6666666666666666,0.0,False,True,92,18,21,4.380952380952381
922,False,1,1.0,0.5833333333333334,0.16666666666666666,False,True,47,12,12,3.9166666666666665
923,False,0,1.125,0.8888888888888888,0.1111111111111111,False,True,35,7,9,3.888888888888889
924,False,0,1.0,1.0,0.0,False,True,12,3,3,4.0
925,False,0,1.0,0.6,0.0,False,True,15,5,5,3.0
926,False,0,1.1538461538461537,0.8666666666666667,0.06666666666666667,False,True,48,13,15,3.2
927,False,0,1.0588235294117647,0.4444444444444444,0.05555555555555555,False,True,56,17,18,3.111111111111111
928,False,0,1.0833333333333333,0.6153846153846154,0.19230769230769232,False,True,131,24,26,5.038461538461538
929,False,0,1.125,0.5185185185185185,0.07407407407407407,False,True,102,23,27,3.7777777777777777
930,False,1,1.0,0.7142857142857143,0.0,False,True,18,7,7,2.5714285714285716
931,False,1,1.162162162162162,0.5581395348837209,0.11627906976744186,False,True,190,37,43,4.4186046511627906
932,False,0,1.105263157894737,0.5714285714285714,0.09523809523809523,False,True,105,18,21,5.0
933,False,0,1.16,0.5517241379310345,0.10344827586206896,False,True,120,24,29,4.137931034482759
934,False,0,1.0,0.64,0.16,False,True,102,25,25,4.08
935,False,0,1.0,0.6666666666666666,0.2,False,True,78,15,15,5.2
936,False,1,1.0555555555555556,0.631578947368421,0.10526315789473684,False,True,75,17,19,3.9473684210526314
937,False,0,1.1538461538461537,0.4666666666666667,0.0,False,True,50,13,15,3.3333333333333335
938,False,0,1.0833333333333333,0.6923076923076923,0.07692307692307693,False,True,49,12,13,3.769230769230769
939,False,0,1.0,0.5833333333333334,0.08333333333333333,False,True,60,11,12,5.0
940,False,0,1.0,0.5454545454545454,0.0,False,True,42,11,11,3.8181818181818183
941,False,0,1.1538461538461537,0.7333333333333333,0.13333333333333333,False,True,58,13,15,3.8666666666666667
942,False,0,1.2,0.5,0.05555555555555555,False,True,50,15,18,2.7777777777777777
943,False,0,1.0,0.75,0.0,False,True,9,4,4,2.25
944,False,3,1.2857142857142858,0.4444444444444444,0.05555555555555555,False,True,143,28,36,3.9722222222222223
945,False,1,1.28,0.53125,0.09375,False,True,109,24,32,3.40625
946,False,0,1.0,1.0,0.0,False,True,17,3,3,5.666666666666667
947,False,1,1.096774193548387,0.6176470588235294,0.14705882352941177,False,True,142,30,34,4.176470588235294
948,False,0,1.0,0.5555555555555556,0.0,False,True,30,9,9,3.3333333333333335
949,False,0,1.0,1.0,0.0,False,True,16,3,3,5.333333333333333
950,False,0,1.1428571428571428,0.625,0.15625,False,True,115,28,32,3.59375
951,False,0,1.1111111111111112,0.6,0.0,False,True,73,18,20,3.65
952,False,0,1.1333333333333333,0.5882352941176471,0.29411764705882354,False,True,74,15,17,4.352941176470588
953,False,0,1.0476190476190477,0.5,0.0,False,True,82,21,22,3.727272727272727
954,False,0,1.131578947368421,0.5116279069767442,0.06976744186046512,False,True,144,38,43,3.3488372093023258
955,False,0,1.0,0.6666666666666666,0.1111111111111111,False,True,33,9,9,3.6666666666666665
956,False,0,1.0,0.5,0.0,False,True,40,12,12,3.3333333333333335
957,False,0,1.3125,0.5238095238095238,0.14285714285714285,False,True,90,16,21,4.285714285714286
958,False,1,1.0,0.5,0.25,False,True,11,4,4,2.75
959,False,1,1.0,0.42857142857142855,0.2857142857142857,False,True,28,7,7,4.0
960,False,1,1.0,0.5833333333333334,0.16666666666666666,False,True,59,12,12,4.916666666666667
961,False,0,1.0625,0.7647058823529411,0.11764705882352941,False,True,100,16,17,5.882352941176471
962,False,0,1.0833333333333333,0.6923076923076923,0.0,False,True,58,12,13,4.461538461538462
963,False,0,1.0,0.6666666666666666,0.0,False,True,38,12,12,3.1666666666666665
964,False,0,1.0555555555555556,0.631578947368421,0.15789473684210525,False,True,108,18,19,5.684210526315789
965,False,0,1.1,0.6363636363636364,0.18181818181818182,False,True,56,9,11,5.090909090909091
966,False,0,1.0,0.6923076923076923,0.3076923076923077,False,True,72,13,13,5.538461538461538
967,False,0,1.0454545454545454,0.5652173913043478,0.08695652173913043,False,True,107,22,23,4.6521739130434785
968,False,0,1.1515151515151516,0.6578947368421053,0.15789473684210525,False,True,140,33,38,3.6842105263157894
969,False,1,1.1538461538461537,0.5555555555555556,0.2,False,True,215,39,45,4.777777777777778
970,False,0,1.0,0.46153846153846156,0.0,False,True,53,13,13,4.076923076923077
971,False,0,1.0625,0.5882352941176471,0.11764705882352941,False,True,85,15,17,5.0
972,False,0,1.1363636363636365,0.44,0.04,False,True,83,22,25,3.32
973,False,0,1.08,0.6666666666666666,0.1111111111111111,False,True,103,24,27,3.814814814814815
974,False,0,1.1176470588235294,0.4473684210526316,0.07894736842105263,False,True,134,34,38,3.526315789473684
975,False,0,1.0384615384615385,0.48148148148148145,0.07407407407407407,False,True,99,26,27,3.6666666666666665
976,False,0,1.0625,0.6470588235294118,0.058823529411764705,False,True,72,16,17,4.235294117647059
977,False,0,1.1538461538461537,0.7333333333333333,0.06666666666666667,False,True,57,13,15,3.8
978,False,3,1.1538461538461537,0.6,0.1,False,True,104,26,30,3.466666666666667
979,False,1,1.0,0.5454545454545454,0.18181818181818182,False,True,33,11,11,3.0
980,False,1,1.0,0.47368421052631576,0.05263157894736842,False,True,73,19,19,3.8421052631578947
981,False,1,1.1428571428571428,0.375,0.0,False,True,27,7,8,3.375
982,False,0,1.0,0.5454545454545454,0.0,False,True,26,11,11,2.3636363636363638
983,False,1,1.0,0.4166666666666667,0.0,False,True,48,12,12,4.0
984,False,0,1.125,0.4444444444444444,0.0,False,True,30,8,9,3.3333333333333335
985,False,0,1.0,0.6363636363636364,0.0,False,True,49,11,11,4.454545454545454
986,False,0,1.0,0.8,0.0,False,False,25,5,5,5.0
987,False,1,1.0769230769230769,0.5,0.07142857142857142,False,True,70,13,14,5.0
988,False,0,1.064516129032258,0.6666666666666666,0.12121212121212122,False,True,135,31,33,4.090909090909091
989,False,0,1.0666666666666667,0.6875,0.125,False,False,64,15,16,4.0
990,False,0,1.0434782608695652,0.5416666666666666,0.041666666666666664,False,True,87,22,24,3.625
991,False,0,1.0,0.4444444444444444,0.1111111111111111,False,True,29,9,9,3.2222222222222223
992,False,0,1.0,0.7142857142857143,0.14285714285714285,False,True,28,7,7,4.0
993,False,0,1.0,0.7142857142857143,0.14285714285714285,False,True,28,7,7,4.0
994,False,1,1.0,0.5555555555555556,0.1111111111111111,False,True,30,9,9,3.3333333333333335
995,False,1,1.0,0.6363636363636364,0.2727272727272727,False,True,50,11,11,4.545454545454546
996,False,0,1.0,0.6111111111111112,0.0,False,True,77,18,18,4.277777777777778
997,False,0,1.0,0.5,0.0,False,True,25,8,8,3.125
998,False,0,1.0,1.0,0.0,False,True,16,2,2,8.0
999,False,0,1.0,0.4444444444444444,0.0,False,True,59,17,18,3.2777777777777777
1000,False,2,1.0476190476190477,0.3181818181818182,0.0,False,True,62,21,22,2.8181818181818183
1001,False,0,1.0,1.0,0.0,False,True,24,6,6,4.0
1002,False,0,1.0,0.6,0.0,False,True,19,5,5,3.8
1003,False,2,1.0,0.6923076923076923,0.23076923076923078,False,True,67,13,13,5.153846153846154
1004,False,0,1.0,0.6,0.2,False,True,14,5,5,2.8
1005,False,1,1.2857142857142858,0.5,0.0,False,True,58,14,18,3.2222222222222223
1006,False,0,1.15,0.5217391304347826,0.043478260869565216,False,True,91,20,23,3.9565217391304346
1007,False,0,1.1111111111111112,0.4,0.1,False,True,35,9,10,3.5
1008,False,1,1.0,0.6666666666666666,0.0,False,True,29,9,9,3.2222222222222223
1009,False,0,1.0,0.5,0.0,False,True,25,8,8,3.125
1010,False,0,1.0,0.5714285714285714,0.0,False,True,26,7,7,3.7142857142857144
1011,False,0,1.1538461538461537,0.4666666666666667,0.06666666666666667,False,True,70,13,15,4.666666666666667
1012,False,1,1.0454545454545454,0.5652173913043478,0.17391304347826086,False,True,92,22,23,4.0
1013,False,0,1.0,0.75,0.0,False,True,21,4,4,5.25
1014,False,0,1.1875,0.47368421052631576,0.0,False,True,59,15,19,3.1052631578947367
1015,False,0,1.0,0.5833333333333334,0.08333333333333333,False,True,46,12,12,3.8333333333333335
1016,False,6,1.0,0.42857142857142855,0.14285714285714285,False,True,28,7,7,4.0
1017,False,0,1.25,0.6,0.0,False,True,12,4,5,2.4
1018,False,0,1.0,1.0,0.0,False,True,11,3,3,3.6666666666666665
1019,False,0,1.0588235294117647,0.5555555555555556,0.1111111111111111,False,True,71,17,18,3.9444444444444446
1020,False,1,1.0,0.5238095238095238,0.19047619047619047,False,True,77,21,21,3.6666666666666665
1021,False,1,1.0,0.46153846153846156,0.07692307692307693,False,True,52,13,13,4.0
1022,False,0,1.0,0.42857142857142855,0.14285714285714285,False,True,35,6,7,5.0
1023,False,1,1.0,0.6,0.05,False,True,73,20,20,3.65
1024,False,1,1.0,0.3333333333333333,0.0,False,True,52,15,15,3.466666666666667
1025,False,1,1.0,1.0,0.16666666666666666,False,True,30,6,6,5.0
1026,False,2,1.2380952380952381,0.46153846153846156,0.11538461538461539,False,True,74,21,26,2.8461538461538463
1027,False,1,1.0,0.42857142857142855,0.14285714285714285,False,True,55,14,14,3.9285714285714284
1028,False,1,1.1875,0.47368421052631576,0.05263157894736842,False,True,68,16,19,3.5789473684210527
1029,False,0,1.0,0.6666666666666666,0.16666666666666666,False,True,18,6,6,3.0
1030,False,0,1.0714285714285714,0.5333333333333333,0.06666666666666667,False,True,59,14,15,3.933333333333333
1031,False,0,1.0,0.5714285714285714,0.07142857142857142,False,True,59,14,14,4.214285714285714
1032,False,0,1.0,0.5454545454545454,0.0,False,True,39,11,11,3.5454545454545454
1033,False,2,1.1538461538461537,0.4666666666666667,0.06666666666666667,False,True,53,13,15,3.533333333333333
1034,False,1,1.105263157894737,0.6666666666666666,0.14285714285714285,False,True,86,19,21,4.095238095238095
1035,False,0,1.173913043478261,0.5925925925925926,0.037037037037037035,False,True,92,22,27,3.4074074074074074
1036,False,0,1.0,0.42857142857142855,0.14285714285714285,False,True,20,7,7,2.857142857142857
1037,False,0,1.0,1.0,0.0,False,True,24,5,5,4.8
1038,False,0,1.0,0.5454545454545454,0.0,False,True,37,10,11,3.3636363636363638
1039,False,0,1.0,1.0,0.0,False,False,17,3,3,5.666666666666667
1040,False,1,1.1111111111111112,0.6,0.1,False,True,75,18,20,3.75
1041,False,1,1.0,0.375,0.125,False,True,30,8,8,3.75
1042,False,0,1.0,1.0,0.0,False,True,23,5,5,4.6
1043,False,1,1.0,0.5714285714285714,0.0,False,True,25,7,7,3.5714285714285716
1044,False,0,1.0,1.0,0.25,False,True,26,4,4,6.5
1045,False,1,1.0,0.2857142857142857,0.2857142857142857,False,True,24,7,7,3.4285714285714284
1046,False,0,1.0,0.5833333333333334,0.08333333333333333,False,True,42,12,12,3.5
1047,False,15,1.1428571428571428,0.625,0.3125,False,False,79,14,16,4.9375
1048,False,0,1.0,0.8333333333333334,0.16666666666666666,False,True,22,6,6,3.6666666666666665
1049,False,0,1.0,0.75,0.0,False,True,24,4,4,6.0
1050,False,0,1.0,0.46153846153846156,0.07692307692307693,False,True,42,13,13,3.230769230769231
1051,False,0,1.0,0.6,0.0,False,False,42,10,10,4.2
1052,False,2,1.1176470588235294,0.631578947368421,0.05263157894736842,False,True,85,16,19,4.473684210526316
1053,False,1,1.0,0.47058823529411764,0.11764705882352941,False,True,61,17,17,3.588235294117647
1054,False,1,1.0,0.5,0.0,False,True,14,4,4,3.5
1055,False,0,1.0769230769230769,0.5,0.0,False,True,51,13,14,3.642857142857143
1056,False,2,1.0,0.6666666666666666,0.0,False,False,17,3,3,5.666666666666667
1057,False,1,1.1111111111111112,0.5,0.1,False,True,81,18,20,4.05
1058,False,2,1.0434782608695652,0.375,0.041666666666666664,False,True,94,23,24,3.9166666666666665
1059,False,0,1.0,0.3333333333333333,0.0,False,True,28,9,9,3.111111111111111
1060,False,0,1.0,0.7,0.1,False,True,46,10,10,4.6
